,score,day,Movement
2020-07-26,0.3332590163934426,6,1.2667676138547357
2020-07-27,0.19888571428571428,0,-0.8977213332032608
2020-07-28,0.2817262295081968,1,1.009800700617336
2020-07-29,0.20557888888888892,2,-0.07841215961355008
2020-07-30,0.19421954887218046,3,0.5443804541009678
2020-08-02,0.3109013698630137,6,5.624116907261967
2020-08-03,0.19131970802919707,0,-1.5008748792639914
2020-08-04,0.20425196078431385,1,-0.16409396469944104
2020-08-05,0.13324912280701753,2,1.601391555209819
2020-08-06,0.20868135593220347,3,-1.7887702370492753
2020-08-09,0.11070270270270276,6,-1.9907773077363577
2020-08-10,0.1895319444444444,0,-2.338530626964086
2020-08-11,0.14942604166666665,1,2.8567216990867506
2020-08-12,0.2231980198019802,2,-0.23424286301916286
2020-08-13,0.2322992907801419,3,0.09583436464963846
2020-08-16,0.23275846153846155,6,0.6606064485616514
2020-08-17,0.23416626506024105,0,0.5754207958559299
2020-08-18,0.2032525641025642,1,-0.6066921150192806
2020-08-19,0.2012834123222749,2,2.327136418604714
2020-08-20,0.20685301204819276,3,-0.727000645661291
2020-08-23,0.2473264705882353,6,0.3145235130124213
2020-08-24,0.21266593406593398,0,1.3009494941180977
2020-08-25,0.07604460431654678,1,2.161959152945192
2020-08-26,0.21965289256198356,2,2.4553507335840274
2020-08-27,0.17747539682539687,3,1.0283352367522758
2020-08-30,0.15870188679245284,6,-1.4765649997542152
2020-08-31,0.19335148514851486,0,0.7715182049905289
2020-09-01,0.16539712918660285,1,1.9272186927052681
2020-09-02,0.1000758823529412,2,-6.194686540764605
2020-09-03,0.038412307692307725,3,-1.4035908687953236
2020-09-07,0.2136226415094339,0,-5.409566394399057
2020-09-08,0.16854210526315788,1,4.258358250106409
2020-09-09,0.15150188679245286,2,-2.801835484939419
2020-09-10,0.17847710843373496,3,-0.6524789563343902
2020-09-13,0.22105263157894733,6,0.6763735758289258
2020-09-14,0.2388986301369863,0,1.6406187305268771
2020-09-15,0.16170552486187847,1,-1.7865676874536218
2020-09-16,0.14970461538461538,2,-1.0436473878032482
2020-09-17,0.13406517857142858,3,-1.2419323593330645
2020-09-20,0.4628880597014927,6,1.0729048409247266
2020-09-21,0.08871176470588235,0,2.4094031641444857
2020-09-22,0.1888631067961165,1,-3.2928367880902254
2020-09-23,0.2318605504587156,2,1.2961792969974573
2020-09-24,0.2683413461538461,3,2.278657883964197
2020-09-27,0.16773666666666667,6,0.7795183069164269
2020-09-28,0.19171079812206565,0,-1.04087422611846
2020-09-29,0.18617702702702704,1,1.4812347168106532
2020-09-30,0.2345397727272727,2,1.012696705056837
2020-10-01,0.20080142857142866,3,-2.9511460008565304
2020-10-04,0.20600384615384615,6,2.0321077449720226
2020-10-05,0.2918000000000001,0,-2.1247271098790765
2020-10-06,0.13032921348314605,1,1.9037433460493691
2020-10-07,0.18407375000000006,2,0.3574322036178579
2020-10-08,0.40992957746478936,3,2.4836147546432263
2020-10-11,0.113,6,2.5902395865829986
2020-10-12,0.19304497041420127,0,0.6594431073019713
2020-10-13,0.16247366255144038,1,-0.8974243879681265
2020-10-14,0.19201285714285707,2,-0.543329255893632
2020-10-15,0.2459858974358975,3,0.0
2020-10-18,0.2396666666666667,6,-2.4765559960565398
2020-10-19,0.2605958904109589,0,0.20072495471608054
2020-10-20,0.20282736842105267,1,0.06988539678225436
2020-10-21,0.3435733333333333,2,0.0418975785582365
2020-10-22,0.29821249999999994,3,0.6235734590886999
2020-10-25,0.3700974358974359,6,-2.8441909604438043
2020-10-26,0.2509414634146342,0,1.5089480054365056
2020-10-27,0.3019824324324324,1,-4.956626963657684
2020-10-28,0.22742352941176475,2,1.006516711296701
2020-10-29,0.2042674999999999,3,-1.0990621282773394
2020-11-03,0.0,1,4.824883174801076
