tweets_date,score,day
2020-04-02,0.030048083817483518,3
2020-04-03,0.3423297623428622,4
2020-04-04,-0.06466813838230054,5
2020-04-05,0.08609199073437898,6
2020-04-06,0.25105281410007957,0
2020-04-07,0.09513006869594387,1
2020-04-08,0.014830594124990446,2
2020-04-09,0.10759561279390958,3
2020-04-10,0.21926588674742545,4
2020-04-11,0.012638467668488156,5
2020-04-12,0.4003799748367791,6
2020-04-13,0.20706696018625498,0
2020-04-14,-0.07275151193690796,1
2020-04-15,0.05345975453782357,2
2020-04-16,0.11693623078001592,3
2020-04-17,-0.0006259288136099344,4
2020-04-18,-0.04250645944560069,5
2020-04-19,0.04395107141730049,6
2020-04-20,0.16197956652261408,0
2020-04-21,-0.17505044001731215,1
2020-04-22,0.1828612173394295,2
2020-04-23,0.17268190993147858,3
