,score,day,Movement
2020-09-17,0.13406517857142858,3,-3.172013890593217
2020-09-20,0.4628880597014927,6,3.0325777997969983
2020-09-21,0.08871176470588235,0,1.5715806400512067
2020-09-22,0.1888631067961165,1,-4.194611469360721
2020-09-23,0.2318605504587156,2,1.0268838397997415
2020-09-24,0.2683413461538462,3,3.751615193572211
2020-09-27,0.16773666666666667,6,2.386889939320347
2020-09-28,0.19150765765765768,0,-0.7567875848711436
2020-09-29,0.18617702702702704,1,1.50758353957694
2020-09-30,0.2345397727272727,2,0.8462162308300991
2020-10-01,0.20080142857142866,3,-3.228019494579848
2020-10-04,0.20600384615384615,6,3.079103780192094
2020-10-05,0.2918000000000001,0,-2.8669493562231807
2020-10-06,0.13032921348314605,1,1.69671079191549
2020-10-07,0.18407375000000006,2,-0.09558654682679801
2020-10-08,0.429644736842106,3,1.7395842242360349
2020-10-11,0.113,6,6.3520568833713265
2020-10-12,0.19304497041420127,0,-2.652736291756652
2020-10-13,0.16247366255144038,1,0.07432204912176665
2020-10-14,0.19201285714285707,2,-0.396074752107034
2020-10-15,0.2459858974358975,3,-1.4000513743687382
2020-10-18,0.2396666666666667,6,-2.55418759588778
2020-10-19,0.2605958904109589,0,1.3191920679636482
2020-10-20,0.20282736842105265,1,-0.5446336389305806
2020-10-21,0.3379409836065574,2,-0.9583323104731978
2020-10-22,0.29821249999999994,3,-0.6133900647948165
2020-10-25,0.3700974358974359,6,0.00869436710104754
2020-10-26,0.2509414634146342,0,1.3472359492246122
2020-10-27,0.3019824324324324,1,-4.631218775835655
2020-10-28,0.2367666666666667,2,3.7050387690208186
2020-10-29,0.2042674999999999,3,-5.601802809573353
