tweets_date,score,day
2020-04-14,0.12240909090909091,1
2020-04-15,0.30035384615384614,2
2020-04-16,0.07535384615384616,3
2020-04-17,0.12275999999999998,4
2020-04-18,0.031571428571428584,5
2020-04-19,0.21278000000000002,6
2020-04-20,0.1834,0
2020-04-21,0.12882500000000002,1
2020-04-22,0.2820375,2
2020-04-23,0.21412000000000003,3
2020-04-24,0.1074,4
2020-04-25,0.08893333333333332,5
2020-04-26,0.21363333333333331,6
2020-04-27,-0.011592307692307692,0
2020-04-28,0.17843076923076923,1
2020-04-29,0.24244310344827588,2
2020-04-30,0.08096153846153846,3
2020-05-01,0.3204941176470588,4
2020-05-02,0.51144,5
2020-05-03,-0.00034000000000000696,6
2020-05-04,0.098825,0
2020-05-05,0.152515,1
2020-05-06,0.2303696969696969,2
2020-05-07,0.36211875000000004,3
2020-05-08,0.24924666666666664,4
2020-05-09,0.08835454545454545,5
2020-05-10,0.12375555555555556,6
2020-05-11,0.04403636363636364,0
2020-05-12,0.08021999999999999,1
2020-05-13,0.3303166666666667,2
2020-05-14,0.06698333333333333,3
2020-05-15,0.17071111111111112,4
2020-05-16,-0.016914285714285715,5
2020-05-17,0.1466888888888889,6
2020-05-18,0.232772,0
2020-05-19,0.19471666666666665,1
2020-05-20,-0.015710000000000002,2
2020-05-21,0.19898333333333332,3
2020-05-22,0.12993999999999997,4
2020-05-23,-0.14351666666666665,5
2020-05-24,0.028900000000000002,6
2020-05-25,0.07290833333333334,0
2020-05-26,0.22441250000000001,1
2020-05-27,0.0701774193548387,2
2020-05-28,0.07612432432432432,3
2020-05-29,0.1515375,4
2020-05-30,0.12726666666666667,5
2020-05-31,0.2744692307692308,6
2020-06-01,0.3189375,0
2020-06-02,0.13787234042553193,1
2020-06-03,0.16961014492753623,2
2020-06-04,0.15621195652173916,3
2020-06-05,0.2166769230769231,4
2020-06-06,0.26831578947368423,5
2020-06-07,0.07853478260869565,6
2020-06-08,0.1994925925925926,0
2020-06-09,0.10901084337349398,1
2020-06-10,0.29423636363636363,2
2020-06-11,0.20951956521739135,3
2020-06-12,0.22289666666666672,4
2020-06-13,0.2831454545454546,5
2020-06-14,0.11897727272727274,6
2020-06-15,0.196497619047619,0
2020-06-16,0.1748897435897436,1
2020-06-17,0.02811428571428571,2
2020-06-18,0.25146666666666667,3
2020-06-19,0.20956774193548386,4
2020-06-20,0.13747307692307692,5
2020-06-21,0.14215666666666668,6
2020-06-22,0.07779259259259258,0
2020-06-23,0.050014,1
2020-06-24,0.17695757575757576,2
2020-06-25,0.19141333333333332,3
2020-06-26,0.23729999999999998,4
2020-06-27,0.32571,5
2020-06-28,0.22764761904761904,6
2020-06-29,0.1751761904761905,0
2020-06-30,0.13241904761904766,1
2020-07-01,0.07074615384615386,2
2020-07-02,0.16854200000000003,3
2020-07-03,0.12316046511627912,4
2020-07-04,0.18373124999999996,5
2020-07-05,0.09052,6
2020-07-06,0.19801931818181817,0
2020-07-07,0.10983617021276593,1
2020-07-08,0.11691272727272728,2
2020-07-09,0.15378631578947372,3
2020-07-10,0.21562307692307692,4
2020-07-11,0.09564556962025318,5
2020-07-12,0.15692203389830506,6
2020-07-13,0.14065087719298247,0
2020-07-14,0.07254687499999997,1
2020-07-15,0.12004333333333332,2
2020-07-16,0.13655081967213117,3
2020-07-17,0.04720285714285714,4
2020-07-18,0.10719418604651162,5
2020-07-19,0.08872363636363637,6
2020-07-20,0.15980113636363635,0
2020-07-21,0.09278048780487806,1
2020-07-22,0.07915833333333333,2
2020-07-23,0.11602068965517243,3
2020-07-24,0.11973698630136989,4
2020-07-25,0.13686896551724137,5
2020-07-26,0.2733909090909091,6
2020-07-27,0.1499416666666667,0
2020-07-28,0.16074666666666668,1
2020-07-29,0.11854827586206898,2
2020-07-30,0.09992884615384615,3
2020-07-31,0.16690000000000002,4
2020-08-01,0.16705000000000003,5
2020-08-02,0.041029032258064514,6
2020-08-03,0.1753309734513274,0
2020-08-04,0.06409999999999999,1
2020-08-05,0.14739649122807022,2
2020-08-06,0.07602368421052631,3
2020-08-07,0.07581086956521739,4
2020-08-08,0.21393333333333328,5
2020-08-09,0.07425217391304346,6
2020-08-10,0.14176923076923076,0
2020-08-11,0.19001127819548877,1
2020-08-12,0.14069506172839502,2
2020-08-13,0.07645714285714286,3
2020-08-14,0.16149454545454547,4
2020-08-15,0.10307407407407407,5
2020-08-16,0.19492941176470588,6
2020-08-17,0.20006,0
2020-08-18,0.2926499999999999,1
2020-08-19,0.2101813559322034,2
2020-08-20,0.17236966292134828,3
2020-08-21,0.15583289473684211,4
2020-08-22,0.1616046511627907,5
2020-08-23,0.12031707317073173,6
2020-08-24,0.07762857142857144,0
2020-08-25,0.1248696629213483,1
