tweets_date,score,day
2020-07-11,0.12388171428571429,5
2020-07-12,0.14109892473118277,6
2020-07-13,0.12412298456260705,0
2020-07-14,0.1825378640776699,1
2020-07-15,0.13852010582010585,2
2020-07-16,0.1960639705882353,3
2020-07-17,0.09572233009708744,4
2020-07-18,0.1368893939393939,5
2020-07-19,0.1555819277108434,6
2020-07-20,0.1298784530386741,0
2020-07-21,0.1647468085106384,1
2020-07-22,0.1865631346578364,2
2020-07-23,0.19635401929260443,3
2020-07-24,0.1731029556650246,4
2020-07-25,0.1724913043478261,5
2020-07-26,0.25861052631578946,6
2020-07-27,0.12542244897959176,0
2020-07-28,0.19820093457943927,1
2020-07-29,0.1497155963302753,2
2020-07-30,0.1701421052631579,3
2020-07-31,0.20446868686868694,4
2020-08-01,0.23213333333333336,5
2020-08-02,0.27728275862068963,6
2020-08-03,0.06035000000000001,0
2020-08-04,0.17472028985507246,1
2020-08-05,0.012584444444444455,2
2020-08-06,0.18886486486486487,3
2020-08-07,0.1428723684210526,4
2020-08-08,0.0965048780487805,5
2020-08-09,0.09746774193548385,6
2020-08-10,0.11866093750000002,0
2020-08-11,0.16121666666666656,1
2020-08-12,0.16716334519572956,2
2020-08-13,0.21189189189189186,3
2020-08-14,0.15062589928057551,4
2020-08-15,0.25392,5
2020-08-16,0.1751379310344828,6
2020-08-17,0.17882883895131088,0
2020-08-18,0.1979174216027873,1
2020-08-19,0.2026461139896372,2
2020-08-20,0.15684695259593665,3
2020-08-21,0.1765118155619596,4
2020-08-22,0.19276960784313724,5
2020-08-23,0.1730357142857143,6
2020-08-24,0.1252389830508474,0
2020-08-25,0.13481081081081084,1
2020-08-26,0.14838090452261307,2
2020-08-27,0.1917242424242425,3
2020-08-28,0.16147444933920707,4
2020-08-29,0.1575824742268041,5
2020-08-30,0.1790194174757281,6
2020-08-31,0.14277947530864185,0
2020-09-01,0.13177251732101614,1
2020-09-02,0.1116231213872832,2
2020-09-03,-0.1278372693726938,3
2020-09-04,0.13153034682080922,4
2020-09-05,0.13783453237410068,5
2020-09-06,0.0726731343283582,6
2020-09-07,0.253664,0
2020-09-08,0.10935909090909084,1
2020-09-09,0.11762163009404383,2
2020-09-10,0.18837008928571428,3
2020-09-11,0.1062065476190476,4
2020-09-12,0.16672650602409642,5
2020-09-13,0.12892162162162163,6
2020-09-14,0.19745463414634137,0
2020-09-15,0.16966503496503477,1
2020-09-16,0.1603070588235294,2
2020-09-17,0.13051473684210524,3
2020-09-18,0.17854055944055947,4
2020-09-19,0.29167374999999995,5
2020-09-20,0.33412363636363646,6
2020-09-21,0.14701250000000005,0
2020-09-22,0.156609715242881,1
2020-09-23,0.10912876712328774,2
2020-09-24,0.19960666666666674,3
2020-09-25,0.27321353846153756,4
2020-09-26,0.19128854166666667,5
2020-09-27,0.14161780821917805,6
2020-09-28,0.1594148387096774,0
2020-09-29,0.17393812949640294,1
2020-09-30,0.13392547169811328,2
2020-10-01,0.13406259541984733,3
2020-10-02,0.1360618497109827,4
2020-10-03,0.1194835820895522,5
2020-10-04,0.14339857142857143,6
2020-10-05,0.16549152542372889,0
2020-10-06,0.14180887096774192,1
2020-10-07,0.14337786885245896,2
2020-10-08,0.37318244680851087,3
2020-10-09,0.1293,4
2020-10-10,0.16340117647058824,5
2020-10-11,0.16516436781609195,6
2020-10-12,0.18477009345794387,0
2020-10-13,0.10590560000000002,1
2020-10-14,0.1122566265060241,2
2020-10-15,0.15839112903225805,3
2020-10-16,0.14938547008547012,4
2020-10-17,0.1320089552238806,5
2020-10-18,0.2204052631578948,6
2020-10-19,0.16745436893203886,0
2020-10-20,0.14221678832116788,1
2020-10-21,0.12470509090909089,2
2020-10-22,0.1373533898305085,3
2020-10-23,0.186145205479452,4
2020-10-24,0.07444776119402986,5
2020-10-25,0.08067499999999998,6
2020-10-26,0.16914941176470585,0
2020-10-27,0.22113269230769236,1
2020-10-28,0.12715393258426969,2
2020-10-29,0.22271363636363642,3
2020-10-30,0.1341574074074074,4
2020-10-31,0.053746835443037995,5
2020-11-01,0.5093,6
