,score,day,Movement
2020-05-07,0.0488,3,5.048463669772429
2020-05-10,0.13826721311475412,6,-0.992169443164026
2020-05-11,0.14566423357664232,0,-0.2317247896984953
2020-05-12,0.10279090909090904,1,-2.2794399061182746
2020-05-13,0.08712105263157892,2,1.5639216802118883
2020-05-14,0.16364705882352942,3,-0.5178444723836995
2020-05-17,0.2788535714285714,6,1.8093759775767326
2020-05-18,0.22716599999999995,0,-0.6907273661336033
2020-05-19,0.12505303030303025,1,0.9343912533758436
2020-05-20,0.14657413793103444,2,1.4762886850752999
2020-05-21,0.1411044117647059,3,-1.2953099010316493
2020-05-25,0.1775592592592592,0,0.24360676167094475
2020-05-26,0.10533529411764707,1,0.16608435812663913
2020-05-27,0.100975,2,-1.7580446411968431
2020-05-28,0.0678891304347826,3,3.622440085955003
2020-05-31,0.1326325,6,7.556883233532918
2020-06-01,0.13664313725490204,0,-1.8416652333165917
2020-06-02,0.10330144927536232,1,0.1588088197923998
2020-06-03,0.2479711864406779,2,-2.104278849106367
2020-06-04,0.2137033898305084,3,2.461878356549496
2020-06-07,0.07493181818181817,6,7.255600179400679
2020-06-08,0.20279082568807336,0,-0.9737615054034476
2020-06-09,0.12611544715447154,1,8.97019769467191
2020-06-10,0.18116612377850155,2,-5.093411177342844
2020-06-11,0.13578813559322034,3,-3.8608575255232203
2020-06-14,0.06772750000000001,6,5.946878474895212
2020-06-15,0.09233506493506494,0,-0.8850530133987844
2020-06-16,0.09686144578313256,1,0.9835801009942635
2020-06-17,0.08485263157894737,2,1.2270767881600309
2020-06-18,0.1665626262626263,3,-0.3047999814056457
2020-06-21,0.1777918918918919,6,-0.6574058577372366
2020-06-22,0.19801884057971014,0,0.7502640070627509
2020-06-23,0.13536119402985075,1,-4.085729839599573
2020-06-24,0.0979,2,2.6153931687088905
2020-06-25,0.13453600000000002,3,-2.6613121090758085
2020-06-28,0.2179909090909091,6,5.169106791100786
2020-06-29,0.1354635416666667,0,6.98073579483669
2020-06-30,0.16806388888888896,1,3.68768060063307
2020-07-01,0.18237711442786075,2,7.9517342325530205
2020-07-05,0.20303043478260868,6,13.479396883312855
2020-07-06,0.15993346007604553,0,1.3327603445383973
2020-07-07,0.1926635555555556,1,-1.72535012835916
2020-07-08,0.1787616352201258,2,2.079243090155103
2020-07-09,0.11963400000000002,3,10.784780063607613
2020-07-12,0.14109892473118274,6,-3.080958863065142
2020-07-13,0.12412298456260705,0,1.3185838147488749
2020-07-14,0.1825378640776699,1,1.9257684892092897
2020-07-15,0.13852010582010585,2,-2.9346527892400776
2020-07-16,0.1960639705882353,3,0.013330312799775257
2020-07-19,0.1555819277108434,6,9.472031360678134
2020-07-20,0.1298784530386741,0,-4.542911968175667
2020-07-21,0.1647468085106384,1,1.5283500107916792
2020-07-22,0.1865631346578364,2,-4.977607923819738
2020-07-23,0.19635401929260446,3,-6.349349042374486
2020-07-26,0.25861052631578946,6,8.652088750573505
2020-07-27,0.12542244897959176,0,-4.099119403453644
2020-07-28,0.19820093457943927,1,1.5320073074384988
2020-07-29,0.1497155963302753,2,-0.775128266025038
2020-07-30,0.1701421052631579,3,-3.8137999361111508
2020-08-02,0.27728275862068963,6,3.7909892982473714
2020-08-03,0.060350000000000015,0,0.13467811447811506
2020-08-04,0.17472028985507246,1,-0.13315265904140228
2020-08-05,0.012584444444444455,2,0.3070621965162834
2020-08-06,0.18886486486486487,3,-2.4751921250550035
2020-08-09,0.09746774193548384,6,-2.3500916177376374
2020-08-10,0.11866093750000002,0,-3.1144033578125785
2020-08-11,0.16121666666666656,1,13.123642554561599
2020-08-12,0.16716334519572956,2,4.260469837923142
2020-08-13,0.21189189189189184,3,1.8328148612159811
2020-08-16,0.1751379310344828,6,11.203056025607495
2020-08-17,0.17882883895131088,0,2.8028394053996264
2020-08-18,0.1979174216027873,1,-0.4536097919378812
2020-08-19,0.2026461139896372,2,6.563643751715076
2020-08-20,0.15684695259593665,3,2.4053004181571414
2020-08-23,0.1730357142857143,6,-1.745384336698974
2020-08-24,0.1252389830508474,0,0.4537789241761514
2020-08-25,0.13481081081081084,1,6.416619071477414
2020-08-26,0.14838090452261307,2,3.974604160554418
2020-08-27,0.1917242424242425,3,-1.1323298715801289
2020-08-30,0.1790194174757281,6,12.568901888457408
2020-08-31,0.14277947530864185,0,-4.669693906148953
2020-09-01,0.13177251732101616,1,-5.826753752070402
2020-09-02,0.1116231213872832,2,-9.023849487268365
2020-09-03,-0.1278372693726938,3,2.781328501228497
2020-09-07,0.253664,0,-21.062826191815386
2020-09-08,0.10935909090909084,1,10.92335452684714
2020-09-09,0.11762163009404385,2,1.3814559937246118
2020-09-10,0.18837008928571428,3,0.37162843078180074
2020-09-13,0.12892162162162166,6,12.583170711034652
2020-09-14,0.19745463414634135,0,7.182692759910059
2020-09-15,0.16966503496503474,1,-1.7787263923264351
2020-09-16,0.1603070588235294,2,-4.149315597851421
2020-09-17,0.13051473684210524,3,4.421038025050827
2020-09-20,0.3341236363636365,6,1.6374581246743292
2020-09-21,0.14701250000000005,0,-5.598701163843178
2020-09-22,0.15660971524288098,1,-10.341094421063968
2020-09-23,0.10912876712328774,2,1.95341894337282
2020-09-24,0.19960666666666674,3,5.0413849109763875
2020-09-27,0.14161780821917805,6,3.402566930844686
2020-09-28,0.1594148387096774,0,-0.5056991783751519
2020-09-29,0.17393812949640294,1,2.3719194487712425
2020-09-30,0.13392547169811328,2,4.46376391077683
2020-10-01,0.13406259541984733,3,-7.379062768840927
