tweets_date,score,day
2020-04-27,0.13619687500000002,0
2020-04-28,0.1577561403508772,1
2020-04-29,0.16385573770491804,2
2020-04-30,0.08308770491803277,3
2020-05-01,0.1413144230769231,4
2020-05-02,0.16394444444444448,5
2020-05-03,0.2601379310344828,6
2020-05-04,0.05735952380952381,0
2020-05-05,0.15503389830508474,1
2020-05-06,0.08285500000000003,2
2020-05-07,0.16286666666666663,3
2020-05-08,0.12311250000000003,4
2020-05-09,0.09922500000000001,5
2020-05-10,0.10698399999999998,6
2020-05-11,0.14322888888888888,0
2020-05-12,0.10775632183908046,1
2020-05-13,0.1818428571428571,2
2020-05-14,0.1057737704918033,3
2020-05-15,0.11925000000000001,4
2020-05-16,0.29224500000000003,5
2020-05-17,0.008472727272727276,6
2020-05-18,0.32344999999999996,0
2020-05-19,0.3289692307692308,1
2020-05-20,0.27418787878787876,2
2020-05-21,0.3739574468085107,3
2020-05-22,0.2782516129032257,4
2020-05-23,0.41649687500000004,5
2020-05-24,0.24461463414634144,6
2020-05-25,0.33132702702702704,0
2020-05-26,0.31618000000000007,1
2020-05-27,0.20041111111111112,2
2020-05-28,0.20628679245283021,3
2020-05-29,0.3360666666666667,4
2020-05-30,0.3984333333333334,5
2020-05-31,0.20480000000000004,6
2020-06-01,0.1840905660377359,0
2020-06-02,0.2667119047619048,1
2020-06-03,0.09598437500000001,2
2020-06-04,0.27698679245283014,3
2020-06-05,0.182313829787234,4
2020-06-06,0.33621481481481486,5
2020-06-07,0.2588580645161291,6
2020-06-08,0.3869557692307692,0
2020-06-09,0.2673842696629214,1
2020-06-10,0.1896711711711712,2
2020-06-11,0.12592117647058823,3
2020-06-12,0.2378238805970149,4
2020-06-13,0.3896431372549021,5
2020-06-14,0.3434499999999999,6
2020-06-15,0.3047018867924529,0
2020-06-16,0.20189687499999998,1
2020-06-17,0.28102166666666667,2
2020-06-18,0.3689238095238096,3
2020-06-19,0.2226969696969697,4
2020-06-20,0.09814693877551021,5
2020-06-21,0.06603658536585368,6
2020-06-22,0.1967792452830188,0
2020-06-23,0.20481333333333337,1
2020-06-24,0.241928,2
2020-06-25,0.1729215384615385,3
2020-06-26,0.272055737704918,4
2020-06-27,0.3420940000000001,5
2020-06-28,0.25761132075471693,6
2020-06-29,0.291639393939394,0
2020-06-30,0.3056013513513514,1
2020-07-01,0.28515342465753435,2
2020-07-02,0.3327864197530865,3
2020-07-03,0.4410234042553193,4
2020-07-04,0.198566037735849,5
2020-07-05,0.051414285714285704,6
2020-07-06,0.2318555555555556,0
2020-07-07,0.25244029850746275,1
2020-07-08,0.22219868421052633,2
2020-07-09,0.2905046511627907,3
2020-07-10,0.21505932203389827,4
2020-07-11,0.2581241379310345,5
2020-07-12,0.5200212121212121,6
2020-07-13,0.22772436974789922,0
2020-07-14,0.34095083333333337,1
2020-07-15,0.38113025210084006,2
2020-07-16,0.3421633928571429,3
2020-07-17,0.37581222222222244,4
2020-07-18,0.517450684931507,5
2020-07-19,0.3960528089887639,6
2020-07-20,0.3931505263157894,0
2020-07-21,0.33185909090909094,1
2020-07-22,0.36006170212765964,2
2020-07-23,0.2097269565217392,3
2020-07-24,0.2889466165413535,4
2020-07-25,0.35041304347826097,5
2020-07-26,0.3332590163934426,6
2020-07-27,0.19888571428571428,0
2020-07-28,0.2817262295081968,1
2020-07-29,0.20557888888888895,2
2020-07-30,0.19421954887218043,3
2020-07-31,0.19319127725856694,4
2020-08-01,0.24588640000000003,5
2020-08-02,0.3109013698630137,6
2020-08-03,0.19131970802919707,0
2020-08-04,0.20425196078431385,1
2020-08-05,0.13324912280701753,2
2020-08-06,0.20868135593220347,3
2020-08-07,0.1628311320754717,4
2020-08-08,0.17139285714285712,5
2020-08-09,0.11070270270270276,6
2020-08-10,0.1895319444444444,0
2020-08-11,0.14942604166666665,1
2020-08-12,0.2231980198019802,2
2020-08-13,0.23229929078014191,3
2020-08-14,0.22056209677419358,4
2020-08-15,0.3065111111111111,5
2020-08-16,0.23275846153846153,6
2020-08-17,0.23416626506024102,0
2020-08-18,0.2032525641025642,1
2020-08-19,0.2012834123222749,2
2020-08-20,0.20685301204819273,3
2020-08-21,0.19746111111111106,4
2020-08-22,0.19606382978723408,5
2020-08-23,0.24732647058823526,6
2020-08-24,0.212665934065934,0
2020-08-25,0.07604460431654678,1
2020-08-26,0.21965289256198353,2
2020-08-27,0.17747539682539687,3
2020-08-28,0.20491397849462356,4
2020-08-29,0.24327413793103447,5
2020-08-30,0.15870188679245284,6
2020-08-31,0.19335148514851483,0
2020-09-01,0.16539712918660285,1
2020-09-02,0.10007588235294121,2
2020-09-03,0.038412307692307725,3
2020-09-04,0.09027762557077632,4
2020-09-05,0.23695833333333333,5
2020-09-06,0.2453697674418605,6
2020-09-07,0.2136226415094339,0
2020-09-08,0.16854210526315788,1
2020-09-09,0.15150188679245286,2
2020-09-10,0.17847710843373496,3
2020-09-11,0.09927115384615384,4
2020-09-12,0.17825098039215692,5
2020-09-13,0.22105263157894733,6
2020-09-14,0.23889863013698628,0
2020-09-15,0.16170552486187847,1
2020-09-16,0.14970461538461538,2
2020-09-17,0.13406517857142858,3
2020-09-18,0.16079512195121956,4
2020-09-19,0.1642836363636364,5
2020-09-20,0.4628880597014927,6
2020-09-21,0.08871176470588235,0
2020-09-22,0.1888631067961165,1
2020-09-23,0.2318605504587156,2
2020-09-24,0.26834134615384614,3
2020-09-25,0.24582888888888885,4
2020-09-26,0.18613076923076927,5
2020-09-27,0.16773666666666667,6
2020-09-28,0.19171079812206565,0
2020-09-29,0.18617702702702704,1
2020-09-30,0.2345397727272727,2
2020-10-01,0.20080142857142863,3
2020-10-02,0.23686190476190472,4
2020-10-03,0.18463243243243244,5
2020-10-04,0.20600384615384618,6
2020-10-05,0.29180000000000006,0
2020-10-06,0.13032921348314605,1
2020-10-07,0.18407375000000004,2
2020-10-08,0.40992957746478936,3
2020-10-09,0.2234109589041096,4
2020-10-10,0.2013263157894737,5
2020-10-11,0.113,6
2020-10-12,0.19304497041420127,0
2020-10-13,0.16247366255144038,1
2020-10-14,0.19201285714285707,2
2020-10-15,0.2459858974358975,3
2020-10-16,0.23486769230769236,4
2020-10-17,0.42247352941176475,5
2020-10-18,0.23966666666666667,6
2020-10-19,0.2605958904109589,0
2020-10-20,0.20282736842105267,1
2020-10-21,0.34357333333333334,2
2020-10-22,0.29821249999999994,3
2020-10-23,0.28562799999999994,4
2020-10-24,0.3408186046511628,5
2020-10-25,0.37009743589743593,6
2020-10-26,0.2509414634146342,0
2020-10-27,0.3019824324324324,1
2020-10-28,0.22742352941176475,2
2020-10-29,0.2042674999999999,3
2020-10-30,0.20443312101910827,4
2020-10-31,0.20602372881355932,5
2020-11-03,0.0,1
2020-11-05,0.75915,3
