,score,day,Movement
2020-04-15,0.3003538461538461,2,1.5625
2020-04-16,0.07535384615384616,3,-1.2307692307692353
2020-04-19,0.21278,6,-0.6230529595015577
2020-04-20,0.1834,0,-5.3291536050156685
2020-04-21,0.12882500000000002,1,2.3178807947019875
2020-04-22,0.2820375,2,-0.9708737864077555
2020-04-23,0.21412000000000006,3,-3.9215686274509887
2020-04-26,0.2136333333333333,6,10.204081632653072
2020-04-27,-0.011592307692307692,0,3.0864197530864113
2020-04-28,0.17843076923076925,1,8.083832335329344
2020-04-29,0.2424431034482759,2,-5.540166204986141
2020-04-30,0.08096153846153846,3,-6.74486803519061
2020-05-03,-0.00034000000000000696,6,5.031446540880502
2020-05-04,0.098825,0,-1.7964071856287456
2020-05-05,0.152515,1,10.365853658536594
