,score,day,Movement
2019-11-06,-0.14155626600337715,2,0.13882422155822027
2019-11-07,0.22232795974426525,3,1.1784376749008896
2019-11-10,0.14970747694490422,6,0.10277027829643792
2019-11-11,-0.3716709175417305,0,0.6570351425212229
2019-11-12,-0.215658013172018,1,0.16319209388444555
2019-11-13,-0.17794941786490034,2,0.5091230405111613
2019-11-14,0.015948153435767574,3,1.2900303983707673
2019-11-17,0.023682240961843532,6,0.24671185235962678
2019-11-18,0.08318229329683573,0,0.033249080443331636
2019-11-19,0.5670938168744295,1,-0.1734734057837639
2019-11-20,0.04876552951677186,2,-0.09357434263621567
2019-11-21,0.06360108035529849,3,0.07359796652592898
2019-11-24,0.28855783552496306,6,1.0963318849281478
2019-11-25,0.2697424081969945,0,0.5289952813415155
2019-11-26,0.2962322893330169,1,0.19075757282933647
2019-11-28,0.2331479117301858,3,-0.617125416078268
2019-12-01,0.2780836774267138,6,-1.2088744919792949
2019-12-02,-0.04494283234423333,0,-0.160486200402854
2019-12-03,0.14412795017956045,1,0.3616620682684202
2019-12-04,0.09691289237249064,2,0.05338157919758668
2019-12-05,-0.07487997664118125,3,1.2138974464988461
2019-12-08,-0.21096939133447368,6,-0.25698762934892594
2019-12-09,-0.1905166717958456,0,-0.15195236412587354
2019-12-10,-0.12516807100535865,1,0.37714097323160445
2019-12-11,-0.2859017520370026,2,1.0151726303362363
2019-12-12,-0.005090835630142882,3,0.8418138606796965
2019-12-15,0.3754646637867493,6,0.6471156843151915
2019-12-16,0.19757289433637346,0,-0.5400805071589576
2019-12-17,0.1658925624256837,1,-0.20685584760974374
2019-12-18,-0.4200679509364042,2,0.8680424138589382
2019-12-19,-0.2582535340525385,3,1.0917739448542907
2019-12-22,0.009020313892125284,6,0.0
2019-12-23,0.1646922366095522,0,-0.019072440953538106
2019-12-25,0.9287,2,0.8196796224210878
2019-12-26,-0.14756211689757073,3,0.18277413709784085
2019-12-29,0.03801050277999761,6,-0.861864016731706
2019-12-30,-0.1093634976472992,0,0.06980082125132014
2020-01-01,0.2755263550748321,2,1.851618073285266
2020-01-02,-0.2945779443338919,3,-1.2451693067212832
2020-01-05,0.22233237130926425,6,0.25848237082288783
2020-01-06,0.2781293321620462,0,-0.911775296544548
2020-01-07,0.20238360347716594,1,1.5928306393402591
2020-01-08,0.14530164961237024,2,1.2492916093906237
2020-01-09,0.26241950868910474,3,-0.46269598251301725
2020-01-12,0.18753570810031675,6,1.2024255311899212
2020-01-13,0.039965515441328134,0,-0.7043059336843349
2020-01-14,-0.15443314259957178,1,0.6476312700318454
2020-01-15,0.04990411599262341,2,1.832330436531171
2020-01-16,0.11978875049486858,3,0.5596723597010689
2020-01-20,0.4631125141213021,0,-0.3590731437596473
2020-01-21,0.18537886231814885,1,-0.4804802179681156
2020-01-22,0.2465449135787917,2,0.6155689661455632
2020-01-23,0.2944967244430829,3,-1.007672408613003
2020-01-26,0.2863657214528811,6,-1.6723320552593068
2020-01-27,-0.01969108487661397,0,1.9595975467791238
2020-01-28,-0.03199877753577142,1,1.5592654178536058
2020-01-29,-0.0386265927384235,2,2.8207661319213706
2020-01-30,0.249239049914645,3,-1.4758661287703423
2020-02-02,-0.3171871606128078,6,2.4378874313088383
2020-02-03,0.1565640396656507,0,3.291654001965205
