,score,day,Movement
2020-03-15,0.08430563478970549,6,-12.86469252362683
2020-03-16,0.1333138739848351,0,4.39700860376615
2020-03-17,-0.0972421540928814,1,-2.4479985802835835
2020-03-18,0.11082259652759782,2,-0.7662102359409007
2020-03-19,-0.009017610205070251,3,-6.348550635758876
2020-03-22,-0.18224487590717675,6,-2.1244200377274147
2020-03-23,0.16261757416293235,0,10.032543650979475
2020-03-24,0.06254245305104586,1,-0.5508784166606495
2020-03-25,-0.0730121781163967,2,5.262311108897033
2020-03-26,0.1883686339933268,3,-4.140234927726771
2020-03-29,0.23194288728281495,6,2.8537969997321166
2020-03-30,0.11216830943716688,0,-0.20406936191665892
2020-03-31,-0.02632523710914358,1,-5.2617063566366085
2020-04-01,0.0936164959627161,2,1.6686696085845387
2020-04-02,-0.3137877481097328,3,-1.4371456524959858
2020-04-05,-0.21246186161077468,6,8.72374775474849
2020-04-06,0.3391146689208228,0,-1.1582274049257824
2020-04-07,-0.20575429164776932,1,2.5594618740013786
2020-04-08,0.5765955361066291,2,0.7216061073896274
2020-04-12,0.1714544010418068,6,1.962770899101196
2020-04-13,-0.04172679553965563,0,5.050309923598806
2020-04-14,0.12005232277262386,1,-0.912730112645499
2020-04-15,0.002338460257837625,2,0.7945736152121796
2020-04-16,-0.11543185330839888,3,-1.3568704238583695
2020-04-19,0.3421441304378621,6,-2.0756758314275037
2020-04-20,-0.18906456621754844,0,-3.091030198693512
2020-04-21,0.23041158700907546,1,2.8803499372452412
2020-04-22,0.3112039446028973,2,-0.38753973673195663
2020-04-23,0.13777329610460368,3,2.8869632909068965
2020-04-26,-0.1195777469383626,6,0.0706770629472997
2020-04-27,-0.35192463101031296,0,-1.620943651828688
2020-04-28,0.1284085529082411,1,3.284530931401486
2020-04-29,0.5653915826855507,2,2.1096074247443086
2020-04-30,0.06559110009275086,3,-1.6099385183560022
2020-05-03,0.40175905090932784,6,1.414884581460174
2020-05-04,-0.004728422307230973,0,1.5008855328124238
2020-05-05,0.06341465440321069,1,1.0317187281688511
2020-05-06,0.0810715020655603,2,1.034489648748238
2020-05-07,0.05374874473288741,3,2.3801759556752566
2020-05-10,0.052354781775892735,6,1.5735333032875332
2020-05-11,0.19975045648309545,0,-1.1428167776107778
2020-05-12,0.05866918306450505,1,-1.2074214114668802
2020-05-13,0.2198453446303225,2,0.6143441318879672
2020-05-14,0.12499560481313213,3,-0.5912055097726632
2020-05-17,-0.4200691049163383,6,2.3561107614735732
2020-05-18,0.03767231747955165,0,-0.5778370575580838
2020-05-19,0.08704677939207618,1,1.9448170324080305
2020-05-20,-0.14314750310591545,2,-0.7455487476179856
2020-05-21,0.43188989560510377,3,0.6438426618743165
2020-05-25,0.019343542918109937,0,-0.6773543656761194
2020-05-26,-0.13295577969512878,1,0.43569841915342966
2020-05-27,-0.04272674566674607,2,0.04400740402685788
2020-05-28,-0.2284155388246275,3,-0.09740075284466743
2020-05-31,0.005079848972427411,6,1.2297895530648084
2020-06-01,0.01296644386182258,0,0.4629441026738679
2020-06-02,0.4769211304664169,1,0.5505039973347614
2020-06-03,-0.2569966962478593,2,-0.8612178269223336
2020-06-04,0.3209393708309732,3,2.848101836296957
2020-06-07,0.16198519733846534,6,0.5912456983667047
2020-06-08,0.20869599866918045,0,3.15780006762727
2020-06-09,0.16010454543315938,1,2.572750490664788
2020-06-10,0.04979678847453477,2,-4.801044310120384
2020-06-11,-0.017650299270015882,3,0.8633508406794999
2020-06-14,0.2327227784920215,6,1.236719396991659
2020-06-15,0.416130154122607,0,2.6502231428044976
2020-06-16,0.15262941166380206,1,-0.13916890636385126
2020-06-17,-0.202587183706428,2,0.03982479733368738
2020-06-18,0.30436097081892405,3,-0.5714683097363116
2020-06-21,-0.3531866530736117,6,2.616382288131436
2020-06-22,0.16160280582091574,0,2.134477153576353
2020-06-23,0.09340234262277324,1,-1.7652002458619531
2020-06-24,0.1468295941975615,2,1.327555050834861
2020-06-25,0.03417187479542806,3,-3.0725784356221864
2020-06-28,-0.15276362882634345,6,2.3046641417480807
2020-06-29,-0.013434365993710654,0,0.8347590570408903
2020-06-30,0.1034605698883327,1,-0.18914305174120294
2020-07-01,0.1214403598271076,2,0.0
2020-07-05,-0.19272084990986516,6,2.6750174189530407
2020-07-06,0.012821788585462459,0,-0.3102815864752584
2020-07-07,0.2881046567757838,1,2.329010625191952
2020-07-08,0.139574577641921,2,0.4300305809844751
2020-07-09,0.3543182304166334,3,0.17492959052072266
2020-07-12,0.14733292539067694,6,-0.4613223415185663
2020-07-13,0.0976883582314773,0,1.6548397375417245
2020-07-14,0.012179218322081494,1,0.6877359680488304
2020-07-15,0.2553723167659889,2,-1.2304980553489053
2020-07-16,0.051802879846458864,3,-0.20202539569312838
2020-07-19,-0.012195126517644388,6,2.107399880872518
2020-07-20,0.20845412816254766,0,-1.3801694452892366
2020-07-21,0.1762815487407178,1,0.2809293145981995
2020-07-22,0.3944976341724469,2,-4.551647528073222
2020-07-23,-0.04644204540717528,3,-0.2477300360122503
2020-07-26,0.06283159589424198,6,2.3700249104605
2020-07-27,0.10595714562294996,0,-1.6427499260640577
2020-07-28,0.3411885208195638,1,1.9168344055274122
2020-07-29,0.25851893712739754,2,1.210020770757958
2020-07-30,0.1966729447330899,3,10.468858789460423
2020-08-02,0.6100310991022553,6,2.519765575453703
2020-08-03,0.15452489311395692,0,0.6678116456798833
2020-08-04,0.08322585514088422,1,0.3624651481440644
2020-08-05,0.018505219121828363,2,3.488929672493568
2020-08-06,0.2699164779274849,3,-2.273575896152935
2020-08-09,0.2789193499395073,6,1.4534799922561348
2020-08-10,0.2217491181565968,0,-2.9739868002573777
2020-08-11,0.19382058132179644,1,3.323430400000005
2020-08-12,0.24591707240427566,2,1.769754857627559
2020-08-13,-0.04875763977632756,3,-0.08912355292368668
2020-08-16,0.03615409032906438,6,-0.2610821725206658
2020-08-17,-0.14464300829354826,0,0.8332805590084646
2020-08-18,-0.10262767530636813,1,0.12547063277448256
2020-08-19,0.11309589397561196,2,2.2189616633051745
2020-08-20,0.053834062678688926,3,5.153245315523214
2020-08-23,-0.3738717364807624,6,1.196023931912249
2020-08-24,0.14293832096372122,0,-0.8203730539756982
2020-08-25,0.2755250541988097,1,1.3599055003381988
2020-08-26,0.15352055370735535,2,-1.195437184654402
2020-08-27,-0.1964196932423304,3,-0.16198623850913751
2020-08-30,0.12225803163697703,6,3.391214388769548
2020-08-31,0.19138702242718145,0,3.983261220418699
2020-09-01,0.16387003961485172,1,-2.0718431547391725
2020-09-02,-0.4734634385834439,2,-8.006086362530574
2020-09-03,-0.5590992221576646,3,0.06618299303895459
2020-09-07,0.04344356221775562,0,-6.7294965834118425
2020-09-08,-0.024339860688243876,1,3.9886544938840585
2020-09-09,0.08127728199155627,2,-3.264577224684617
2020-09-10,-0.27263007206660056,3,-1.3128892644794998
2020-09-13,0.04890363966357302,6,3.0000008928571464
2020-09-14,0.29286935913268003,0,0.15603328574866904
2020-09-15,0.18736610055277814,1,-2.9513622732269207
2020-09-16,0.023438542840188856,2,-1.5963623008034222
2020-09-17,0.02925708650887602,3,-3.172013890593217
2020-09-20,0.22573526834811936,6,3.0325777997969983
2020-09-21,0.07106681526674777,0,1.5715806400512067
2020-09-22,0.1896697487222634,1,-4.194611469360721
2020-09-23,0.1257583909442486,2,1.0268838397997415
2020-09-24,0.2747155029515705,3,3.751615193572211
2020-09-27,0.037526010801342866,6,2.386889939320347
2020-09-28,0.1235172529743738,0,-0.7567875848711436
2020-09-29,0.0176846952909505,1,1.50758353957694
2020-09-30,-0.027592853910562216,2,0.8462162308300991
2020-10-01,0.2876792849746819,3,-3.228019494579848
2020-10-04,0.004746646657174282,6,3.079103780192094
2020-10-05,0.005727223371327981,0,-2.8669493562231807
2020-10-06,0.008534154639035813,1,1.69671079191549
2020-10-07,-0.03833371835894187,2,-0.09558654682679801
2020-10-08,0.6983533573161329,3,1.7395842242360349
2020-10-11,0.17310027519027274,6,6.3520568833713265
2020-10-12,0.02603890553636571,0,-2.652736291756652
2020-10-13,0.11934764514709326,1,0.07432204912176665
2020-10-14,0.15186040487625418,2,-0.396074752107034
2020-10-15,0.11360072860375164,3,-1.4000513743687382
2020-10-18,0.15971018923947153,6,-2.55418759588778
2020-10-19,0.12098227924773194,0,1.3191920679636482
2020-10-20,0.12022923727334292,1,-0.5446336389305806
2020-10-21,0.5822271537475545,2,-0.9583323104731978
2020-10-22,0.06692352825165171,3,-0.6133900647948165
2020-10-25,0.06876105007355543,6,0.00869436710104754
2020-10-26,-0.044886777156611934,0,1.3472359492246122
2020-10-27,0.0633020480338362,1,-4.631218775835655
2020-10-28,0.17737923520833704,2,3.7050387690208186
2020-10-29,0.06059842163926394,3,-5.601802809573353
