,score,day,Movement
2020-04-08,0.5505308308642972,2,-2.554744525547459
2020-04-12,0.2146921219091432,6,11.23595505617978
2020-04-13,0.05873109049473905,0,1.3468013468013407
2020-04-14,0.06009344410194721,1,6.312292358803995
2020-04-15,0.4668843605546995,2,1.5625
2020-04-16,0.0826038317054846,3,-1.2307692307692353
2020-04-19,0.04986847643943964,6,-0.6230529595015577
2020-04-20,0.6329369053559547,0,-5.3291536050156685
2020-04-21,0.2506270253734029,1,2.3178807947019875
2020-04-22,0.2487777253554133,2,-0.9708737864077555
2020-04-23,0.2169473785087177,3,-3.9215686274509887
2020-04-26,0.3879526543993232,6,10.204081632653072
2020-04-27,-0.10220591845928598,0,3.0864197530864113
2020-04-28,0.008528290898196525,1,8.083832335329344
